Gene.ID	Gene.symbol	adj.P.Val	logFC
		0.246834563205393	-0.948238186444446
84553	FAXC	0.246834563205393	-0.499371558888888
		0.246834563205393	0.702986519277778
83605	CCM2	0.246964622339829	-0.478784542388889
		0.247005039007821	-0.3734283795
50489	CD207	0.247093666043375	0.361931702166665
65008	MRPL1	0.247093666043375	-0.824268423500001
54482	TRMT13	0.247093666043375	-0.970426981277779
127435	PODN	0.247115139776894	0.444312026722223
64857	PLEKHG2	0.247241708284077	0.540418252611111
		0.247241708284077	0.778463672833334
		0.247241708284077	-0.364030941722222
9421	HAND1	0.247255537994736	0.437155740944444
		0.24751903002987	-1.11512749122223
102725117///728377///445328///7984	LOC102725117///ARHGEF34P///ARHGEF35///ARHGEF5	0.247769946408338	-0.69336242638889
64210	MMS19	0.24782517564073	-0.372134774555556
4548	MTR	0.24782517564073	-0.457158130055554
642477	LINC01296	0.247931742977122	0.885874714611111
79676	OGFOD2	0.248048264983611	-0.431181596888889
6518	SLC2A5	0.248312795656042	-0.72003707088889
		0.248312795656042	0.423049616055555
		0.248312795656042	-0.934475378166668
		0.248312795656042	0.815555230388889
375248///57730	ANKRD36///ANKRD36B	0.248319599869468	-0.809718583499999
		0.248319599869468	-1.02094097566667
400658	C18orf65	0.248319599869468	0.457066713777778
723972///23520///8125	ANP32AP1///ANP32C///ANP32A	0.248319599869468	-0.43802974011111
57187	THOC2	0.248337245694899	0.520397807055554
55556	ENOSF1	0.248375861414465	-0.735836763000002
4147	MATN2	0.248626809135648	-0.533285922833334
8820	HESX1	0.248699799591097	-0.515593120555556
		0.248716082615874	-0.446919248388889
1846	DUSP4	0.248716082615874	0.561469740777777
		0.248733086253343	-0.291087711499999
		0.248799662873256	0.819014942833332
7570	ZNF22	0.248799662873256	-0.528237109777775
		0.24884234945497	-0.700847742666664
		0.249111462579517	-0.847377166500001
		0.249234928094565	-0.350966020222224
5689	PSMB1	0.249234928094565	-0.506443603166668
5918	RARRES1	0.249255518491934	0.456489081777778
		0.249255518491934	-0.566548476333334
		0.249290119566044	-0.992569680055557
		0.249290119566044	-0.872669693611108
55784	MCTP2	0.249609335975932	-0.782860445166667
		0.249609335975932	0.455411436277778
778	CACNA1F	0.249609335975932	-0.404924626833334
11078	TRIOBP	0.249647109191473	0.344750319666668
3514	IGKC	0.249647109191473	0.904787189944445
4131	MAP1B	0.249647109191473	0.338421846000001
8450	CUL4B	0.249647109191473	-0.77567180533333
85403	EAF1	0.249770813103871	0.591280455166668
136371	ASB10	0.249770813103871	-0.489491149944445
		0.249780340210322	-0.475128352055556
83715	ESPN	0.249799092834628	-0.668085185277778
28999	KLF15	0.249799092834628	0.524072818222221
		0.249799092834628	-0.825248791166663
619505	SNORA21	0.249799092834628	-1.4539671665
126823	KLHDC9	0.249799092834628	-0.407275678944444
		0.249799092834628	-0.351715079666666
860	RUNX2	0.249846872697257	0.890510085555555
9859	CEP170	0.249933781240675	0.866028665499999
		0.250038106356966	-0.483655989999995
6732	SRPK1	0.250038106356966	0.563648599444447
64771	C6orf106	0.250038106356966	0.421587902444443
		0.250038106356966	0.567517911388888
55687	TRMU	0.250266740553451	-0.553430543555556
57169	ZNFX1	0.250344253809042	0.613356489944445
		0.250470492267762	0.836752731777777
147184	TMEM99	0.250549760094714	-0.463338774277778
9989	PPP4R1	0.250576873770666	-0.491997837500001
390323	OR6C75	0.250639501255279	0.323196729944444
		0.250639501255279	-0.839966973722222
342909///7673	ZNF284///ZNF222	0.250689679070756	-0.655742037277777
81439	OR9H1P	0.250799896215645	-0.383984483277778
79903	NAA60	0.250799896215645	0.372201926666667
		0.250818851274877	0.481515444222223
101060524///1818///1816	LOC101060524///DRD5P2///DRD5	0.250818851274877	0.491613611277776
254778	C8orf46	0.250877558094975	-0.510978983611112
196740	VSTM4	0.25091178790606	0.601276191722222
		0.251012001613398	-0.817313501555557
414061	DNAJB3	0.251018684011167	0.455046650333332
		0.251018684011167	-0.390644914722222
1736	DKC1	0.251018684011167	-0.500821250000001
3965	LGALS9	0.251018684011167	1.0864996735
		0.251018684011167	0.411869530333335
		0.251018684011167	0.315364119666667
80335	WDR82	0.251018684011167	-0.772525048888889
728492///8293	SERF1B///SERF1A	0.251018684011167	-0.956967788611111
7278	TUBA3C	0.251018684011167	-0.51392676511111
123103	KLHL33	0.251018684011167	0.455601399722221
114902///83552	C1QTNF5///MFRP	0.251018684011167	0.403806150833335
100033444///6638	SNORD115-7///SNRPN	0.251143159063624	-0.354185505444444
		0.251240292936156	-0.445714604055556
1021	CDK6	0.251240292936156	-0.860045922777775
23293	SMG6	0.251254720149269	0.450611954
		0.251577190030328	0.415166498666668
		0.251664373621317	0.901608626777778
		0.251841108333313	0.976221004222223
6722	SRF	0.251841108333313	0.392480934333335
400713	ZNF880	0.251841108333313	-0.580245516166666
		0.251841108333313	-0.56833034438889
6473	SHOX	0.251882704959368	-0.4368654775
9188	DDX21	0.251882704959368	0.726353044611113
847	CAT	0.251882704959368	0.764266031111108
1265	CNN2	0.251924518842484	0.551474768499999
84804	MFSD9	0.251940301065968	-0.667115789444447
55144	LRRC8D	0.2519974880285	-0.406885800722222
		0.2519974880285	1.37512881705556
84885	ZDHHC12	0.2519974880285	0.449810059833334
256364	EML3	0.2519974880285	-0.29345007572222
		0.2519974880285	-0.825004292722222
246126	TXLNGY	0.252063240420901	-2.38555140777778
100533181///486	FXYD6-FXYD2///FXYD2	0.252108528390339	-0.504064512944443
127829	ARL8A	0.25229626425394	0.573818432222223
		0.25229626425394	0.815543422611111
91750	LIN52	0.25229626425394	0.556167035444446
23046	KIF21B	0.252385342907847	0.497597299111111
10350	ABCA9	0.252562284232475	0.693922392666666
7871	SLMAP	0.252567185667948	0.458618369166667
8653	DDX3Y	0.252567185667948	-3.77922080588889
8859	STK19	0.252567185667948	-0.979070282611113
407019///84909	MIR27B///C9orf3	0.252567185667948	-0.471972548944445
79659	DYNC2H1	0.252575810047413	-0.606754534166665
55272	IMP3	0.252575810047413	-0.693733375333335
		0.252575810047413	0.666870124555557
6449	SGTA	0.252575810047413	0.459059902388888
		0.252575810047413	0.829859791055558
221303	FAM162B	0.252627878074002	0.620973643833333
9887	SMG7	0.252646489454208	0.546278689722222
159	ADSS	0.252690961008347	-0.637272853055556
6491	STIL	0.252783560577389	0.846089625999999
100303453///27185	TSNAX-DISC1///DISC1	0.252814790890539	0.592975414555556
		0.252814790890539	-1.5024810585
84326	METTL26	0.252814790890539	0.426680720944443
54466	SPIN2A	0.252814790890539	-0.411186229222221
84101	USP44	0.252814790890539	1.00596417866667
		0.252814790890539	-0.554525691
64174	DPEP2	0.252814790890539	-0.543878245722219
493753	COA5	0.252814790890539	-0.574358472888886
		0.252815444522029	-0.77391145461111
5010	CLDN11	0.252913715571315	-0.517587061
		0.253012770824375	1.01864817933333
4659	PPP1R12A	0.253012770824375	0.80511814688889
51150	SDF4	0.253012770824375	0.517837969944448
400535	FLJ44674	0.253012770824375	0.38827236061111
64405	CDH22	0.253012770824375	0.379961972833332
91662	NLRP12	0.253012770824375	0.916550846944444
55599///280	RNPC3///AMY2B	0.253012770824375	-0.823699895166664
		0.253012770824375	-0.55733785011111
		0.253012770824375	-0.406211743277779
6302///6302	TSPAN31///TSPAN31	0.253012770824375	-0.373396751222224
		0.253012770824375	0.847311246888887
406	ARNTL	0.253012770824375	0.786935829388887
2674	GFRA1	0.253012770824375	0.498040286499999
		0.253012770824375	-1.29856842855555
		0.253012770824375	-0.228368331888888
		0.253051664410415	-0.361876049833334
9381	OTOF	0.253174509357583	0.349835549166666
5479	PPIB	0.253189968158774	0.674379029000001
55591	VEZT	0.253495496887811	-0.53624547
56922	MCCC1	0.253557668460886	-0.587514005388888
		0.253557668460886	0.286253753944445
3081	HGD	0.253557668460886	0.389690176611112
100507739	ERVK3-1	0.253568282189752	0.367466053833333
51124	IER3IP1	0.253636962123053	-0.620846438388892
9890	PLPPR4	0.253679145974921	0.319687517777779
		0.253708343812914	-1.03955507177778
		0.253708343812914	1.01693050877778
122953	JDP2	0.253852056222306	0.708838271277776
79041	TMEM38A	0.253880097428	0.467334544000002
		0.253880097428	-0.309677072833334
2014	EMP3	0.253927184169399	0.589760523666671
9390	SLC22A13	0.25397066902591	0.4690792545
79056	PRRG4	0.254020611891768	0.547543265666667
740	MRPL49	0.254020611891768	0.440503493833334
		0.254087229016882	1.03761981894444
		0.254087229016882	0.289375261722222
84706	GPT2	0.254164823794633	0.591890780222223
79091	METTL22	0.254207524273786	0.405764739888889
57700	FAM160B1	0.254276635365926	-0.526570069722222
		0.254366230995782	-0.451194151500001
9855	FARP2	0.254381696022859	0.517686130444445
		0.254408081955318	-0.787268954611112
100131187///50848	TSTD1///F11R	0.254413441269676	-0.499233102222222
80328	ULBP2	0.254424930720999	-0.661591653388889
2994	GYPB	0.254486214000742	1.11693442988889
		0.254526058877247	0.597612070166666
3064	HTT	0.254572081039076	-0.356094999833331
55717	WDR11	0.254638140885684	-0.521458711277779
10204	NUTF2	0.254638140885684	0.528473839944443
9196	KCNAB3	0.254866096165257	0.481375616777779
51053	GMNN	0.254866096165257	0.623918858388888
386724	AMIGO3	0.254885091537145	0.507356813555557
677770	SCARNA22	0.254920350368277	-0.645047162833333
100533183///144347	ZNF664-FAM101A///FAM101A	0.254970252396406	-0.453021870833336
		0.255043584287045	0.312956182055555
		0.25509501481981	-0.961790089555556
		0.255117130479865	0.306317222222223
8388	OR1E2	0.255117130479865	-0.585941599611111
79838	TMC5	0.255209563957567	0.364869498666667
		0.255364745693948	-0.968121422000001
		0.255395095045104	-0.467188494444443
56931	DUS3L	0.255475572934121	0.480322903555557
81789	TIGD6	0.255607557027595	0.499269042166667
441051	HSP90AA6P	0.255607557027595	1.42839289333333
2287	FKBP3	0.255607557027595	-0.907064982611112
1604	CD55	0.255607557027595	0.746594968611111
		0.255607557027595	1.18951148044444
		0.255607557027595	-0.288319840555555
89866	SEC16B	0.255607557027595	0.432453548388888
		0.255609499557878	0.563347867555555
402682	UFSP1	0.255628021326536	0.456755961000001
83550	GPR101	0.255628021326536	0.429415475944445
9953	HS3ST3B1	0.255628021326536	0.6874338485
		0.255744383292528	1.38051568488889
64981	MRPL34	0.255759528145154	0.480422622611112
		0.255759528145154	-0.811044321388888
3836	KPNA1	0.255759528145154	0.476987104611114
55651	NHP2	0.25592646434586	0.444013854166666
		0.25592646434586	0.486313514333335
25849	PARM1	0.25592646434586	0.789486677500001
		0.25592646434586	-0.389553659944445
25914	RTTN	0.256018869664351	-0.448148048666667
347862	PDDC1	0.256018869664351	-0.630944199500002
5159///5159	PDGFRB///PDGFRB	0.256073810908217	0.495883574444444
		0.256092150662574	0.322743314055556
		0.256102541520657	-0.346946963277778
27333	GOLIM4	0.25623139242459	0.817120765333334
51458	RHCG	0.256316045856824	0.426328612777779
		0.256316045856824	-1.03458662833333
		0.256316045856824	0.3923833465
425054///353513///51481///51480///26609///9084	VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY	0.256316045856824	0.797368011388889
285362	SUMF1	0.256316045856824	-0.613467706222224
102723547///100130935///389903///158511	CSAG2///CSAG4///CSAG3///CSAG1	0.256316045856824	-0.33710492811111
		0.256316045856824	0.871698184000001
578	BAK1	0.256316045856824	0.498158335722223
2139	EYA2	0.256316045856824	0.521670274000001
84864	MINA	0.256316045856824	0.501876968333332
10061	ABCF2	0.256316045856824	0.453497694999999
199675	MCEMP1	0.25638175005882	0.984780789277778
100996747///441502///6231///5170	LOC100996747///RPS26P11///RPS26///PDPK1	0.25638175005882	0.976680753222222
9767	JADE3	0.256430424563999	-0.487914815888887
54455	FBXO42	0.256430424563999	0.284568102555554
80178	C16orf59	0.256513478728508	-0.508452597777778
8500	PPFIA1	0.256571750830783	0.379659403833336
9318	COPS2	0.25657350320002	0.867356796777777
		0.25657350320002	0.370553373777778
767578	SNORD114-2	0.25657350320002	-0.620296062666667
200159	C1orf100	0.256615039438905	0.330385775666667
157285	SGK223	0.25664042742208	0.443185492388889
		0.256792091949035	0.598972648666667
55625	ZDHHC7	0.256792091949035	0.491361135555555
55698	RADIL	0.25704842097494	0.382332871555556
		0.25704842097494	-0.661619002
54620	FBXL19	0.257093749378012	-0.39200025688889
283130	SLC25A45	0.257124348682774	0.412823021611111
55193	PBRM1	0.257257894450136	0.396412027999997
9903	KLHL21	0.257257894450136	0.399622563055555
		0.257319863918804	0.603009976333334
		0.257333948036845	-0.603838040833334
92715///92715	DPH7///DPH7	0.257339463424467	-0.352150977611111
54832	VPS13C	0.257429324823676	-0.376402865666668
6654	SOS1	0.257429324823676	-0.652977110111113
64083	GOLPH3	0.257429324823676	-0.369421255166669
1186	CLCN7	0.257482975569381	0.517949581833333
66005	CHID1	0.257482975569381	0.346766022166666
54557	SGTB	0.257649066088787	0.652472559611113
9878	TOX4	0.2576888142493	0.573434279666666
3005	H1F0	0.257880245728264	-0.666232126944447
25766	PRPF40B	0.2579177631709	-0.446902143500001
8721	EDF1	0.2579177631709	0.361013788611114
441951	ZFAS1	0.2579177631709	-0.905606564555558
3842	TNPO1	0.257991350244938	-0.459903486722222
		0.258094443709998	0.400606108388888
114771	PGLYRP3	0.258113465151267	0.371833493944444
26118	WSB1	0.258240693743572	-0.484118785944446
84226	C2orf16	0.25836303970408	0.428031103888889
266812	NAP1L5	0.258377354907148	-0.530245122277775
256369	LINC00521	0.258423052774219	0.447439244166666
		0.258444120006055	-0.845149408666668
50626	CYHR1	0.258494579954507	0.56878505161111
		0.258494633418015	-1.29265949633333
		0.258513041768409	-0.598049317555555
285051	C2orf61	0.258600200937099	0.637141697055555
		0.258668033774979	0.691263440555556
		0.258918730603664	-0.563201031500001
90011	KIR3DX1	0.258918730603664	0.574804516333334
60487	TRMT11	0.258965590748185	-0.653393451722222
		0.258965590748185	-0.193178122166666
9310	ZNF235	0.258965590748185	-0.468813103722221
140886	PABPC5	0.258979605022144	-0.383976414444445
176	ACAN	0.258979605022144	0.408425438611112
		0.258979605022144	0.440325109777778
		0.258979605022144	0.622983635611112
6883	TAF12	0.258979605022144	0.492878257777777
11280	SCN11A	0.258979605022144	-0.34882523561111
11077	HSF2BP	0.258979605022144	-0.429415996999999
		0.258979605022144	-0.506605838333334
		0.258979605022144	1.03399229588889
58500	ZNF250	0.258979605022144	-0.556634672055557
100507249	C8orf17	0.259023717237602	0.4131464215
440689///337875///8349	HIST2H2BF///HIST2H2BA///HIST2H2BE	0.259023717237602	-0.882656590944444
		0.259074712022409	-1.3831090115
55335	NIPSNAP3B	0.259080186023412	-0.655321767055556
		0.259080186023412	0.854414898000003
283337	ZNF740	0.259254554297716	-0.670578124944446
83943	IMMP2L	0.259263271470305	-0.613599795388888
		0.259378501841855	-0.200620921777777
25902	MTHFD1L	0.259407043417818	0.371602468277779
		0.259507847184057	0.465735373166665
		0.259548103937969	1.20270525438889
285533	RNF175	0.259663897051313	0.758856315333333
		0.259775747783225	-0.432644395055557
		0.259813236902167	-0.45660764161111
58517	RBM25	0.259987991006663	0.432856036666669
		0.260098601322097	-0.922174170944444
25778	DSTYK	0.260137174233809	-0.464339075388889
5777	PTPN6	0.260164347532318	0.415122326944445
		0.26018988840697	-0.367633451722222
53632	PRKAG3	0.26018988840697	0.385032210722223
1978	EIF4EBP1	0.260400913985214	0.376070285666666
8821	INPP4B	0.260428909499111	-1.06556459155555
115353	LRRC42	0.260562169088362	0.4144861265
		0.260948338634575	-0.350957656222223
		0.260991220509413	1.119482351
		0.261064129634095	-0.45995286211111
		0.261064129634095	0.325007784777778
		0.261064129634095	0.988969079333335
84418	CYSTM1	0.261064129634095	-0.513800658333333
8074	FGF23	0.261320047859436	-0.406643505888887
5470	PPEF2	0.261320047859436	0.37559772488889
51059	FAM135B	0.261389307922999	-0.267857411944445
150776///55627	LOC150776///SMPD4	0.26142051619135	0.358666457555555
		0.261446685889805	0.741978912222217
		0.26147000990717	0.612566775611111
57453	DSCAML1	0.261521941794104	0.47439903377778
		0.261833516729513	-0.387834649777778
		0.261849848826143	-0.286188106944445
55651	NHP2	0.261877787337018	-0.416025852611112
		0.261877787337018	-0.938330567277779
2037	EPB41L2	0.261878751892187	1.07806282572222
6645	SNTB2	0.262055742130212	0.690174319555555
6337	SCNN1A	0.262061517884353	0.354391558333334
		0.26231968454447	0.581547248999999
133690	CAPSL	0.262453677909022	0.422880662444445
348738	C2orf48	0.262453677909022	0.465299972166665
		0.262453677909022	1.37521687111111
51388	NIP7	0.262534565929159	0.635640046722221
		0.262551594949627	0.489264505333334
83985	SPNS1	0.262555645777923	-0.553692519722219
56938	ARNTL2	0.262555645777923	-0.71578140277778
29121	CLEC2D	0.262555645777923	-0.632214994944444
9444	QKI	0.262555645777923	0.623493797055554
4647	MYO7A	0.262555645777923	0.417540795777777
51142	CHCHD2	0.262555645777923	0.630003346833337
55039	TRMT12	0.262555645777923	-0.689667143166664
6576	SLC25A1	0.262555645777923	0.50266903411111
254170	FBXO33	0.262633017207188	-0.522412330499999
		0.262633017207188	0.371459120444445
83939	EIF2A	0.262677156755981	0.580353413444442
		0.262694732549888	-0.620859848444443
102723552///729171///728747///441430///441425///440482///84210	ANKRD20A21P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1	0.262705807975058	-0.632277425944446
10299	MARCH6	0.262705807975058	-0.375258093055557
63906	GPATCH3	0.262722493442733	0.543520068833336
285267	ZNF619	0.262726218531835	-0.524595157722223
51725	FBXO40	0.262736156094627	-0.324192027166667
5753	PTK6	0.262764974606881	0.381826548222223
132321	C4orf33	0.262877271405459	1.05218489744444
		0.263002758373601	0.709418201166667
7783	ZP2	0.263002758373601	-0.315169878333333
		0.26303483336552	-0.618918095722221
9512	PMPCB	0.263110211463107	-0.613853605111114
440894///151009	LINC01123///LINC01106	0.263139126472315	-1.13894779366667
54913	RPP25	0.26327455427824	0.538993110999998
8883	NAE1	0.263306758705153	-0.739936300277779
